STATEFP,COUNTYFP,TRACTCE,PUMA5CE
09,003,502900,00302
09,003,503000,00302
09,003,503100,00302
09,003,503300,00302
09,003,503500,00302
09,003,503700,00302
09,003,503800,00302
09,003,503900,00302
09,003,504000,00302
09,003,504100,00302
09,003,504200,00302
09,003,504300,00302
09,003,504500,00302
09,003,504800,00302
09,003,504900,00302
09,003,524400,00302
09,003,524501,00302
09,003,524502,00302
09,003,524600,00302
09,003,524700,00302
09,003,460100,00303
09,003,460202,00303
09,003,460203,00303
09,003,460204,00303
09,003,460301,00303
09,003,460302,00303
09,003,462101,00303
09,003,462102,00303
09,003,462201,00303
09,003,462202,00303
09,003,464101,00303
09,003,464102,00303
09,003,466101,00303
09,003,466102,00303
09,003,466201,00303
09,003,466202,00303
09,003,466300,00303
09,003,466400,00303
09,003,471100,00303
09,003,471200,00303
09,003,471300,00303
09,003,471400,00303
09,003,471500,00303
09,003,496100,00303
09,003,496200,00303
09,003,496300,00303
09,003,496400,00303
09,003,496500,00303
09,003,496600,00303
09,003,496700,00303
09,003,496800,00303
09,003,496900,00303
09,003,497000,00303
09,003,497100,00303
09,003,497200,00303
09,003,497300,00303
09,003,497400,00303
09,003,497500,00303
09,003,497600,00303
09,003,497700,00303
09,003,405100,00304
09,003,405200,00304
09,003,405300,00304
09,003,405401,00304
09,003,405402,00304
09,003,405500,00304
09,003,405600,00304
09,003,405700,00304
09,003,405800,00304
09,003,405900,00304
09,003,406001,00304
09,003,406002,00304
09,003,406100,00304
09,003,410101,00304
09,003,410102,00304
09,003,430100,00304
09,003,430201,00304
09,003,430202,00304
09,003,430203,00304
09,003,430301,00304
09,003,430302,00304
09,003,430400,00304
09,003,430500,00304
09,003,430601,00304
09,003,430602,00304
09,003,400100,00305
09,003,400200,00305
09,003,400300,00305
09,003,415300,00305
09,003,415400,00305
09,003,415500,00305
09,003,415600,00305
09,003,415700,00305
09,003,415800,00305
09,003,415900,00305
09,003,416000,00305
09,003,416100,00305
09,003,416200,00305
09,003,416300,00305
09,003,416400,00305
09,003,416500,00305
09,003,416600,00305
09,003,416700,00305
09,003,416800,00305
09,003,417100,00305
09,003,417200,00305
09,003,417300,00305
09,003,417400,00305
09,003,417500,00305
09,003,420400,00305
09,003,420500,00305
09,003,420600,00305
09,003,420700,00305
09,003,490100,00306
09,003,490302,00306
09,003,492100,00306
09,003,492200,00306
09,003,492300,00306
09,003,492400,00306
09,003,492500,00306
09,003,492600,00306
09,003,494100,00306
09,003,494201,00306
09,003,494202,00306
09,003,494300,00306
09,003,494400,00306
09,003,494500,00306
09,003,494600,00306
09,003,520100,00306
09,003,520201,00306
09,003,520202,00306
09,003,520301,00306
09,003,520302,00306
09,003,520400,00306
09,003,520501,00306
09,003,524100,00306
09,003,524200,00306
09,005,250100,00500
09,005,253100,00500
09,005,253200,00500
09,005,253300,00500
09,005,253400,00500
09,005,253500,00500
09,005,253600,00500
09,005,260200,00500
09,005,261100,00500
09,005,262100,00500
09,005,263200,00500
09,005,265100,00500
09,005,266100,00500
09,005,267100,00500
09,005,268100,00500
09,005,290100,00500
09,005,293100,00500
09,005,296100,00500
09,005,298300,00500
09,005,298400,00500
09,005,300100,00500
09,005,300400,00500
09,005,300500,00500
09,005,303100,00500
09,005,306100,00500
09,005,310100,00500
09,005,310200,00500
09,005,310300,00500
09,005,310400,00500
09,005,310500,00500
09,005,310601,00500
09,005,310602,00500
09,005,310700,00500
09,005,310801,00500
09,005,310803,00500
09,005,310804,00500
09,005,320100,00500
09,005,320200,00500
09,005,342100,00500
09,005,349100,00500
09,005,349200,00500
09,005,360100,00500
09,005,360200,00500
09,005,360300,00500
09,005,360400,00500
09,005,362101,00500
09,005,362102,00500
09,005,425300,00500
09,005,425400,00500
09,005,425500,00500
09,005,425600,00500
09,007,541100,00700
09,007,541200,00700
09,007,541300,00700
09,007,541401,00700
09,007,541402,00700
09,007,541500,00700
09,007,541600,00700
09,007,541700,00700
09,007,542000,00700
09,007,542100,00700
09,007,542200,00700
09,007,550100,00700
09,007,550201,00700
09,007,550202,00700
09,007,560100,00700
09,007,560200,00700
09,007,570100,00700
09,007,570200,00700
09,007,570300,00700
09,007,580100,00700
09,007,585100,00700
09,007,590100,00700
09,007,595101,00700
09,007,595102,00700
09,007,600100,00700
09,007,610100,00700
09,007,610200,00700
09,007,610300,00700
09,007,610400,00700
09,007,620100,00700
09,007,630100,00700
09,007,640100,00700
09,007,670100,00700
09,007,670200,00700
09,007,680100,00700
09,007,680200,00700
09,007,990100,00700
09,009,341100,00900
09,009,343101,00900
09,009,343102,00900
09,009,343200,00900
09,009,343300,00900
09,009,343400,00900
09,009,344100,00900
09,009,344200,00900
09,009,345100,00900
09,009,345201,00900
09,009,345202,00900
09,009,345300,00900
09,009,345400,00900
09,009,346101,00900
09,009,346102,00900
09,009,347100,00900
09,009,347200,00900
09,009,348111,00900
09,009,348122,00900
09,009,348123,00900
09,009,348124,00900
09,009,348125,00900
09,009,361100,00900
09,009,361200,00900
09,009,361300,00900
09,009,350100,00901
09,009,350200,00901
09,009,350300,00901
09,009,350400,00901
09,009,350500,00901
09,009,350800,00901
09,009,350900,00901
09,009,351000,00901
09,009,351100,00901
09,009,351200,00901
09,009,351300,00901
09,009,351400,00901
09,009,351500,00901
09,009,351601,00901
09,009,351602,00901
09,009,351700,00901
09,009,351800,00901
09,009,351900,00901
09,009,352000,00901
09,009,352100,00901
09,009,352200,00901
09,009,352300,00901
09,009,352400,00901
09,009,352500,00901
09,009,352600,00901
09,009,352701,00901
09,009,352702,00901
09,009,352800,00901
09,009,167100,00902
09,009,167201,00902
09,009,167202,00902
09,009,167300,00902
09,009,170100,00902
09,009,170200,00902
09,009,170300,00902
09,009,170400,00902
09,009,170500,00902
09,009,170600,00902
09,009,170700,00902
09,009,170800,00902
09,009,170900,00902
09,009,171000,00902
09,009,171100,00902
09,009,171200,00902
09,009,171300,00902
09,009,171400,00902
09,009,171500,00902
09,009,171600,00902
09,009,171700,00902
09,009,175100,00902
09,009,175200,00902
09,009,175300,00902
09,009,175400,00902
09,009,175500,00902
09,009,175600,00902
09,009,175700,00902
09,009,175800,00902
09,009,175900,00902
09,009,176000,00902
09,009,120100,00903
09,009,120200,00903
09,009,125100,00903
09,009,125200,00903
09,009,125300,00903
09,009,125400,00903
09,009,130101,00903
09,009,130102,00903
09,009,130200,00903
09,009,160100,00903
09,009,160200,00903
09,009,161100,00903
09,009,165100,00903
09,009,165200,00903
09,009,165300,00903
09,009,165400,00903
09,009,165500,00903
09,009,165600,00903
09,009,165700,00903
09,009,165801,00903
09,009,165802,00903
09,009,165900,00903
09,009,166001,00903
09,009,166002,00903
09,009,150100,00904
09,009,150200,00904
09,009,150300,00904
09,009,150400,00904
09,009,150500,00904
09,009,150600,00904
09,009,150700,00904
09,009,150800,00904
09,009,150900,00904
09,009,151000,00904
09,009,151100,00904
09,009,151200,00904
09,009,154100,00904
09,009,154200,00904
09,009,154500,00904
09,009,154600,00904
09,009,154700,00904
09,009,154800,00904
09,009,154900,00904
09,009,155000,00904
09,009,155100,00904
09,009,157100,00904
09,009,157200,00904
09,009,157300,00904
09,009,157400,00904
09,009,361500,00904
09,009,140100,00905
09,009,140200,00905
09,009,140300,00905
09,009,140400,00905
09,009,140500,00905
09,009,140600,00905
09,009,140700,00905
09,009,140800,00905
09,009,140900,00905
09,009,141000,00905
09,009,141100,00905
09,009,141200,00905
09,009,141300,00905
09,009,141400,00905
09,009,141500,00905
09,009,141600,00905
09,009,141800,00905
09,009,141900,00905
09,009,142000,00905
09,009,142100,00905
09,009,142200,00905
09,009,142300,00905
09,009,142400,00905
09,009,142500,00905
09,009,142601,00905
09,009,142603,00905
09,009,142604,00905
09,009,142700,00905
09,009,142800,00905
09,009,361401,00905
09,009,361402,00905
09,009,180100,00906
09,009,180200,00906
09,009,180300,00906
09,009,180400,00906
09,009,180500,00906
09,009,180601,00906
09,009,180602,00906
09,009,184100,00906
09,009,184200,00906
09,009,184300,00906
09,009,184400,00906
09,009,184500,00906
09,009,184600,00906
09,009,184700,00906
09,009,186100,00906
09,009,186200,00906
09,009,190100,00906
09,009,190200,00906
09,009,190301,00906
09,009,190302,00906
09,009,190303,00906
09,009,194100,00906
09,009,194201,00906
09,009,194202,00906
09,009,990000,00906
09,011,695201,01100
09,011,695202,01100
09,011,696100,01100
09,011,696200,01100
09,011,696300,01100
09,011,696400,01100
09,011,696500,01100
09,011,696600,01100
09,011,696700,01100
09,011,696800,01100
09,011,697000,01100
09,011,700100,01100
09,011,701100,01100
09,011,701200,01100
09,011,707100,01100
09,011,708100,01100
09,011,709100,01100
09,011,709200,01100
09,011,710100,01100
09,011,711100,01100
09,011,712100,01100
09,011,713100,01100
09,011,714101,01100
09,011,714103,01100
09,011,714104,01100
09,011,715100,01100
09,011,870100,01100
09,011,870501,01100
09,011,870502,01100
09,011,650100,01101
09,011,660101,01101
09,011,660102,01101
09,011,690300,01101
09,011,690400,01101
09,011,690500,01101
09,011,690700,01101
09,011,690800,01101
09,011,690900,01101
09,011,693300,01101
09,011,693400,01101
09,011,693500,01101
09,011,693600,01101
09,011,693700,01101
09,011,702100,01101
09,011,702300,01101
09,011,702400,01101
09,011,702500,01101
09,011,702600,01101
09,011,702700,01101
09,011,702800,01101
09,011,702900,01101
09,011,703000,01101
09,011,705101,01101
09,011,705102,01101
09,011,705200,01101
09,011,705300,01101
09,011,705400,01101
09,011,716101,01101
09,011,716102,01101
09,011,870200,01101
09,011,870300,01101
09,011,870701,01101
09,011,870703,01101
09,011,870704,01101
09,011,980000,01101
09,011,990100,01101
09,013,526101,01300
09,013,526102,01300
09,013,528100,01300
09,013,529100,01300
09,013,530100,01300
09,013,530200,01300
09,013,530301,01300
09,013,530302,01300
09,013,530400,01300
09,013,530500,01300
09,013,530600,01300
09,013,533101,01300
09,013,533102,01300
09,013,535100,01300
09,013,535200,01300
09,013,538100,01300
09,013,538201,01300
09,013,538202,01300
09,013,840100,01300
09,013,850100,01300
09,013,850200,01300
09,013,860100,01300
09,013,881100,01300
09,013,881200,01300
09,013,881300,01300
09,013,881500,01300
09,013,890100,01300
09,013,890201,01300
09,013,890202,01300
09,015,800300,01500
09,015,800400,01500
09,015,800500,01500
09,015,800600,01500
09,015,800700,01500
09,015,815000,01500
09,015,820000,01500
09,015,825000,01500
09,015,830100,01500
09,015,900100,01500
09,015,900200,01500
09,015,901100,01500
09,015,902200,01500
09,015,902500,01500
09,015,903100,01500
09,015,903200,01500
09,015,904100,01500
09,015,904400,01500
09,015,904500,01500
09,015,905100,01500
09,015,906100,01500
09,015,907100,01500
09,015,907200,01500
09,015,907300,01500
09,015,908100,01500
10,001,040100,00200
10,001,040201,00200
10,001,040202,00200
10,001,040203,00200
10,001,040501,00200
10,001,040502,00200
10,001,040700,00200
10,001,040900,00200
10,001,041000,00200
10,001,041100,00200
10,001,041200,00200
10,001,041300,00200
10,001,041400,00200
10,001,041500,00200
10,001,041600,00200
10,001,041701,00200
10,001,041702,00200
10,001,041801,00200
10,001,041802,00200
10,001,041900,00200
10,001,042000,00200
10,001,042100,00200
10,001,042201,00200
10,001,042202,00200
10,001,042500,00200
10,001,042800,00200
10,001,042900,00200
10,001,043000,00200
10,001,043100,00200
10,001,043202,00200
10,001,043300,00200
10,001,043400,00200
10,001,990000,00200
10,003,000200,00101
10,003,000300,00101
10,003,000400,00101
10,003,000500,00101
10,003,000601,00101
10,003,000602,00101
10,003,000900,00101
10,003,001100,00101
10,003,001200,00101
10,003,001300,00101
10,003,001400,00101
10,003,001500,00101
10,003,001600,00101
10,003,001902,00101
10,003,002100,00101
10,003,002200,00101
10,003,002300,00101
10,003,002400,00101
10,003,002500,00101
10,003,002600,00101
10,003,002700,00101
10,003,002800,00101
10,003,002900,00101
10,003,003002,00101
10,003,012200,00101
10,003,012300,00101
10,003,012400,00101
10,003,012500,00101
10,003,012600,00101
10,003,012700,00101
10,003,012900,00101
10,003,015400,00101
10,003,015502,00101
10,003,015600,00101
10,003,980100,00101
10,003,010101,00102
10,003,010104,00102
10,003,010200,00102
10,003,010300,00102
10,003,010400,00102
10,003,010502,00102
10,003,010702,00102
10,003,010800,00102
10,003,010900,00102
10,003,011000,00102
10,003,011100,00102
10,003,011201,00102
10,003,011202,00102
10,003,011203,00102
10,003,011204,00102
10,003,011205,00102
10,003,011206,00102
10,003,011300,00102
10,003,011400,00102
10,003,011500,00102
10,003,011600,00102
10,003,011700,00102
10,003,011800,00102
10,003,011900,00102
10,003,012000,00102
10,003,012100,00102
10,003,013200,00102
10,003,013300,00102
10,003,013400,00102
10,003,013501,00102
10,003,013503,00102
10,003,013505,00102
10,003,013506,00102
10,003,013604,00102
10,003,013607,00102
10,003,013608,00102
10,003,013612,00102
10,003,013613,00102
10,003,013000,00103
10,003,013100,00103
10,003,013610,00103
10,003,013611,00103
10,003,013614,00103
10,003,013615,00103
10,003,013700,00103
10,003,013800,00103
10,003,013901,00103
10,003,013903,00103
10,003,013904,00103
10,003,014000,00103
10,003,014100,00103
10,003,014200,00103
10,003,014300,00103
10,003,014402,00103
10,003,014403,00103
10,003,014404,00103
10,003,014501,00103
10,003,014502,00103
10,003,014702,00103
10,003,014703,00103
10,003,014705,00103
10,003,014803,00103
10,003,014903,00103
10,003,014904,00103
10,003,014906,00103
10,003,014907,00103
10,003,014908,00103
10,003,014909,00103
10,003,015000,00103
10,003,015200,00103
10,003,014706,00104
10,003,014805,00104
10,003,014807,00104
10,003,014808,00104
10,003,014809,00104
10,003,014810,00104
10,003,015100,00104
10,003,015802,00104
10,003,015900,00104
10,003,016000,00104
10,003,016100,00104
10,003,016200,00104
10,003,016301,00104
10,003,016302,00104
10,003,016305,00104
10,003,016401,00104
10,003,016404,00104
10,003,016601,00104
10,003,016602,00104
10,003,016604,00104
10,003,016608,00104
10,003,016801,00104
10,003,016804,00104
10,003,016901,00104
10,003,016904,00104
10,003,990100,00104
10,005,050101,00300
10,005,050103,00300
10,005,050104,00300
10,005,050105,00300
10,005,050200,00300
10,005,050301,00300
10,005,050302,00300
10,005,050401,00300
10,005,050403,00300
10,005,050405,00300
10,005,050406,00300
10,005,050407,00300
10,005,050408,00300
10,005,050501,00300
10,005,050503,00300
10,005,050504,00300
10,005,050601,00300
10,005,050602,00300
10,005,050701,00300
10,005,050703,00300
10,005,050704,00300
10,005,050705,00300
10,005,050706,00300
10,005,050801,00300
10,005,050802,00300
10,005,050803,00300
10,005,050901,00300
10,005,050902,00300
10,005,051003,00300
10,005,051004,00300
10,005,051005,00300
10,005,051006,00300
10,005,051007,00300
10,005,051101,00300
10,005,051102,00300
10,005,051103,00300
10,005,051201,00300
10,005,051202,00300
10,005,051203,00300
10,005,051204,00300
10,005,051205,00300
10,005,051301,00300
10,005,051302,00300
10,005,051303,00300
10,005,051305,00300
10,005,051306,00300
10,005,051400,00300
10,005,051500,00300
10,005,051701,00300
10,005,051702,00300
10,005,051801,00300
10,005,051802,00300
10,005,051900,00300
10,005,990000,00300
11,001,000100,00101
11,001,000201,00101
11,001,000202,00101
11,001,000300,00101
11,001,000400,00101
11,001,000501,00101
11,001,000502,00101
11,001,000600,00101
11,001,000701,00101
11,001,000702,00101
11,001,000801,00101
11,001,000802,00101
11,001,000901,00101
11,001,000902,00101
11,001,001001,00101
11,001,001002,00101
11,001,001100,00101
11,001,001200,00101
11,001,001301,00101
11,001,001302,00101
11,001,001401,00101
11,001,001402,00101
11,001,001500,00101
11,001,004100,00101
11,001,001600,00102
11,001,001702,00102
11,001,001803,00102
11,001,001804,00102
11,001,001901,00102
11,001,001902,00102
11,001,002001,00102
11,001,002002,00102
11,001,002101,00102
11,001,002102,00102
11,001,002201,00102
11,001,002202,00102
11,001,002301,00102
11,001,002302,00102
11,001,002400,00102
11,001,002501,00102
11,001,002502,00102
11,001,002600,00102
11,001,002701,00102
11,001,002702,00102
11,001,002801,00102
11,001,002802,00102
11,001,002900,00102
11,001,003000,00102
11,001,003100,00102
11,001,003200,00102
11,001,009501,00102
11,001,009505,00102
11,001,009507,00102
11,001,009508,00102
11,001,010300,00102
11,001,006500,00103
11,001,006600,00103
11,001,006700,00103
11,001,006801,00103
11,001,006802,00103
11,001,006804,00103
11,001,006900,00103
11,001,007000,00103
11,001,007100,00103
11,001,007901,00103
11,001,007903,00103
11,001,008001,00103
11,001,008002,00103
11,001,008100,00103
11,001,008200,00103
11,001,008301,00103
11,001,008302,00103
11,001,008402,00103
11,001,008410,00103
11,001,008701,00103
11,001,008702,00103
11,001,008802,00103
11,001,008803,00103
11,001,008804,00103
11,001,008903,00103
11,001,008904,00103
11,001,009000,00103
11,001,009102,00103
11,001,009201,00103
11,001,009203,00103
11,001,009204,00103
11,001,009301,00103
11,001,009302,00103
11,001,009400,00103
11,001,009503,00103
11,001,009504,00103
11,001,009509,00103
11,001,011100,00103
11,001,007301,00104
11,001,007304,00104
11,001,007401,00104
11,001,007403,00104
11,001,007404,00104
11,001,007406,00104
11,001,007407,00104
